reservation_id,ticket_number,passenger_id,channel_id,promotion_id,fare_basis_id,flight_id,booking_date,departure_date,booking_class,seat_number,promotion_amount,tax_amount,operational_fees,cancellation_fees,fare_price,final_price,is_cancelled,cancellation_reason,cancellation_date,created_at,updated_at
RS000117,TK925966502,PA007853,1,,FB0049,FL00430,2022-02-12 23:39:16,2023-02-26 20:06:53,Y,31C,0.0,28.45,32.39,56.9,284.49,345.33,True,Found better price,2023-08-16 00:41:35,2022-05-26 23:48:45,2022-08-17 08:33:27
RS000118,TK337433528,PA007557,2,PR0001,FB0011,FL00168,2022-09-17 06:55:40,2023-06-30 18:29:55,Y,11B,50.37,28.45,19.41,0.0,284.49,281.98,False,,,2022-06-06 11:32:09,2022-06-06 12:30:04
RS000119,TK484911090,PA007486,2,PR0008,FB0008,FL00548,2022-07-19 22:43:48,2023-03-01 21:36:52,Y,27D,80.54,28.45,38.68,0.0,284.49,271.08,False,,,2022-12-12 07:00:16,2022-04-27 17:31:59
RS000120,TK491698688,PA008520,2,,FB0034,FL00917,2022-12-05 21:16:33,2023-05-11 11:00:11,Y,4B,0.0,28.45,22.26,0.0,284.49,335.2,False,,,2022-11-22 08:05:21,2022-06-25 23:43:36
RS000121,TK682525934,PA006488,2,PR0015,FB0042,FL00400,2022-07-19 02:39:09,2023-01-22 03:17:11,Y,28B,31.89,28.45,35.66,0.0,284.49,316.71000000000004,False,,,2022-11-02 18:20:36,2022-06-23 18:40:10
RS000122,TK328767562,PA006740,2,,FB0001,FL00446,2022-01-04 01:48:28,2023-10-04 23:04:36,Y,9F,0.0,28.45,41.86,0.0,284.49,354.8,False,,,2022-05-17 13:42:59,2022-10-27 03:56:02
RS000123,TK131545348,PA003276,2,,FB0039,FL00449,2022-08-26 21:13:24,2023-10-03 08:44:29,Y,32E,0.0,28.45,35.63,0.0,284.49,348.57,False,,,2022-02-12 16:52:12,2022-11-19 03:15:51
RS000124,TK964549613,PA006910,2,PR0020,FB0019,FL00472,2022-03-17 10:30:18,2023-10-30 23:11:19,Y,36C,74.78,28.45,11.68,0.0,284.49,249.84,False,,,2022-07-10 00:51:03,2022-10-10 23:01:24
RS000125,TK569811704,PA002650,2,PR0008,FB0039,FL00215,2022-01-02 02:38:06,2023-08-10 17:28:05,Y,13C,87.71,28.45,16.04,56.9,284.49,241.27000000000004,True,Schedule change,2023-10-19 09:13:42,2022-08-12 06:53:41,2022-11-18 05:30:47
RS000126,TK688234249,PA003147,1,PR0020,FB0045,FL00388,2022-04-20 18:55:19,2023-07-20 15:53:08,Y,11D,35.88,28.45,36.18,0.0,284.49,313.24,False,,,2022-03-11 23:14:34,2022-12-27 18:55:33
RS000127,TK981862243,PA000456,2,PR0017,FB0048,FL00562,2022-10-06 16:35:52,2023-11-14 06:17:27,Y,13A,75.41,28.45,38.7,0.0,284.49,276.23,False,,,2022-03-28 11:23:28,2022-10-22 08:50:30
RS000128,TK642055007,PA002808,1,,FB0011,FL00660,2022-07-15 02:45:10,2023-12-06 01:12:14,Y,37F,0.0,28.45,24.42,0.0,284.49,337.36,False,,,2022-08-08 21:37:47,2022-05-15 15:13:08
RS000129,TK110043830,PA006960,1,PR0014,FB0029,FL00422,2022-03-28 21:10:48,2023-11-24 03:17:03,Y,24B,14.51,28.45,19.76,0.0,284.49,318.19,False,,,2022-07-08 16:10:27,2022-03-23 00:35:40
RS000130,TK919438850,PA007479,2,,FB0012,FL00444,2022-03-12 07:28:46,2023-04-03 02:45:41,Y,31D,0.0,28.45,25.29,0.0,284.49,338.23,False,,,2022-12-12 01:50:08,2022-07-11 12:44:17
RS000131,TK754535371,PA001143,2,PR0018,FB0006,FL00517,2022-05-24 15:36:41,2023-06-23 10:14:50,Y,38F,65.45,28.45,26.93,0.0,284.49,274.42,False,,,2022-03-23 03:04:46,2022-03-06 20:31:05
RS000132,TK507210592,PA000471,2,,FB0043,FL00908,2022-01-28 22:54:38,2023-01-14 16:12:15,Y,8D,0.0,28.45,34.6,0.0,284.49,347.54,False,,,2022-12-07 04:06:02,2022-01-11 20:32:51
RS000133,TK323821231,PA008098,2,,FB0022,FL00515,2022-03-18 03:21:43,2023-10-11 18:43:31,Y,20E,0.0,28.45,24.71,0.0,284.49,337.65,False,,,2022-12-08 23:34:33,2022-08-12 17:42:04
RS000134,TK754384478,PA005069,1,PR0005,FB0039,FL00472,2022-06-14 22:19:51,2023-09-26 04:56:08,Y,33E,63.68,28.45,34.58,0.0,284.49,283.84,False,,,2022-04-15 21:32:23,2022-03-01 14:24:06
RS000135,TK425217926,PA004280,2,,FB0027,FL00632,2022-09-01 01:43:04,2023-11-17 09:19:23,Y,38E,0.0,28.45,38.71,0.0,284.49,351.65,False,,,2022-05-31 10:28:16,2022-07-11 02:02:04
RS000136,TK641605541,PA009112,2,PR0018,FB0019,FL00841,2022-02-28 18:50:02,2023-11-14 13:56:46,Y,19C,16.86,28.45,27.68,0.0,284.49,323.76,False,,,2022-10-30 00:54:21,2022-07-14 19:22:47
RS000137,TK280429033,PA003133,2,,FB0015,FL00853,2022-02-27 22:20:24,2023-03-09 13:01:20,Y,7C,0.0,28.45,37.26,56.9,284.49,350.2,True,Schedule change,2023-01-31 15:57:15,2022-07-04 20:28:39,2022-03-24 07:15:01
RS000138,TK455604686,PA001688,2,PR0007,FB0013,FL00916,2022-04-08 00:21:35,2023-07-25 01:34:37,Y,15A,47.45,28.45,41.9,0.0,284.49,307.39,False,,,2022-06-15 07:02:15,2022-09-04 12:45:43
RS000139,TK679791884,PA006832,1,,FB0021,FL00781,2022-10-04 19:29:18,2023-09-27 19:59:19,Y,37B,0.0,28.45,23.97,0.0,284.49,336.90999999999997,False,,,2022-05-12 14:57:38,2022-01-19 07:51:53
RS000140,TK235994270,PA008513,2,,FB0027,FL00927,2022-10-12 10:05:18,2023-06-13 00:34:15,Y,18D,0.0,28.45,43.78,0.0,284.49,356.72,False,,,2022-05-08 23:50:39,2022-04-30 22:04:53
RS000141,TK658673027,PA006937,2,,FB0008,FL00815,2022-09-30 21:40:01,2023-11-03 06:33:47,Y,10E,0.0,28.45,42.91,0.0,284.49,355.85,False,,,2022-04-29 00:51:35,2022-09-14 09:44:56
RS000142,TK595361126,PA001672,1,,FB0012,FL00631,2022-01-22 09:54:56,2023-05-22 11:45:18,Y,38D,0.0,28.45,24.2,0.0,284.49,337.14,False,,,2022-09-24 22:38:32,2022-04-16 21:32:18
RS000143,TK963648157,PA003154,2,PR0005,FB0002,FL00788,2022-01-14 13:26:47,2023-01-20 00:12:40,Y,39F,76.85,28.45,37.3,56.9,284.49,273.39,True,Schedule change,2023-10-27 15:26:21,2022-03-03 07:02:11,2022-12-10 01:41:29
RS000144,TK582719206,PA009257,2,,FB0038,FL00050,2022-04-16 14:59:12,2023-03-19 21:11:32,Y,12E,0.0,28.45,13.23,0.0,284.49,326.17,False,,,2022-06-25 01:21:28,2022-03-22 00:47:14
RS000145,TK301510988,PA001546,2,,FB0012,FL00251,2022-07-26 18:39:09,2023-10-21 10:15:48,Y,30F,0.0,28.45,17.29,0.0,284.49,330.23,False,,,2022-07-13 00:39:28,2022-08-24 15:21:01
RS000146,TK636344442,PA006788,1,,FB0019,FL00827,2022-02-07 07:20:49,2023-11-21 08:22:12,Y,48A,0.0,28.45,19.52,0.0,284.49,332.46,False,,,2022-04-17 06:56:10,2022-03-22 02:27:54
RS000147,TK409161923,PA002528,1,,FB0047,FL00890,2022-02-25 14:48:58,2023-05-15 08:09:51,Y,49A,0.0,28.45,46.91,0.0,284.49,359.85,False,,,2022-03-29 22:52:27,2022-01-26 04:13:59
RS000148,TK932347633,PA007628,1,PR0011,FB0028,FL00580,2022-09-19 15:11:13,2023-08-19 14:41:07,Y,40E,79.0,28.45,24.43,0.0,284.49,258.37,False,,,2022-07-06 11:25:22,2022-12-17 15:23:48
RS000149,TK539324972,PA006174,2,,FB0009,FL00037,2022-07-19 12:21:22,2023-12-09 17:26:14,Y,45E,0.0,28.45,36.4,0.0,284.49,349.34,False,,,2022-02-08 23:38:13,2022-06-20 20:27:26
RS000150,TK406403528,PA003506,2,,FB0001,FL00005,2022-11-18 17:55:17,2023-02-28 19:08:04,Y,34F,0.0,28.45,32.55,0.0,284.49,345.49,False,,,2022-01-18 03:28:34,2022-12-03 00:30:50
RS000151,TK280836011,PA002070,1,,FB0014,FL00354,2022-09-24 10:01:14,2023-11-18 02:52:05,Y,14A,0.0,28.45,38.47,0.0,284.49,351.40999999999997,False,,,2022-07-20 22:50:16,2022-01-17 03:47:41
RS000152,TK724369083,PA001766,1,PR0001,FB0018,FL00843,2022-09-07 14:58:43,2023-02-27 19:57:53,Y,37F,84.91,28.45,48.1,0.0,284.49,276.13,False,,,2022-04-07 18:38:42,2022-06-17 23:53:22
RS000153,TK779533313,PA007219,2,,FB0002,FL00131,2022-04-04 18:51:56,2023-06-08 00:47:17,Y,11B,0.0,28.45,15.97,0.0,284.49,328.91,False,,,2022-12-21 08:50:44,2022-10-09 14:26:54
RS000154,TK423096086,PA000882,2,,FB0044,FL00933,2022-10-11 21:49:23,2023-10-06 07:40:11,Y,47C,0.0,28.45,33.62,0.0,284.49,346.56,False,,,2022-06-12 11:06:59,2022-02-23 03:21:38
RS000155,TK973362790,PA002623,1,,FB0049,FL00440,2022-09-26 02:14:21,2023-12-22 22:35:49,Y,37A,0.0,28.45,47.77,56.9,284.49,360.71,True,Personal reasons,2023-06-02 10:38:30,2022-05-25 20:50:51,2022-08-16 02:42:54
RS000156,TK154308549,PA004992,1,,FB0023,FL00153,2022-04-06 23:01:21,2023-10-08 08:17:42,Y,43B,0.0,28.45,48.68,0.0,284.49,361.62,False,,,2022-09-01 13:46:39,2022-09-05 17:53:02
RS000157,TK503563205,PA007523,1,PR0015,FB0023,FL00516,2022-12-22 12:49:31,2023-02-03 16:46:03,Y,39F,99.3,28.45,27.3,0.0,284.49,240.94,False,,,2022-05-28 09:44:33,2022-03-24 06:53:13
RS000158,TK186807723,PA007775,1,,FB0046,FL00274,2022-07-19 21:34:08,2023-12-19 23:24:10,Y,3B,0.0,28.45,37.07,0.0,284.49,350.01,False,,,2022-02-20 11:47:30,2022-08-06 16:28:41
RS000159,TK185197730,PA007226,2,,FB0045,FL00034,2022-02-09 22:19:47,2023-02-10 07:09:48,Y,26C,0.0,28.45,31.07,0.0,284.49,344.01,False,,,2022-07-28 15:18:04,2022-10-08 02:58:12
RS000160,TK356498524,PA005951,2,PR0015,FB0013,FL00347,2022-11-27 20:45:27,2023-04-30 23:30:39,Y,32A,71.21,28.45,29.02,56.9,284.49,270.75,True,Found better price,2023-05-26 11:52:04,2022-01-19 14:36:19,2022-10-23 07:50:50
RS000161,TK826626633,PA001316,1,,FB0014,FL00465,2022-04-26 23:21:39,2023-04-17 22:08:04,Y,7B,0.0,28.45,23.44,0.0,284.49,336.38,False,,,2022-08-17 20:58:30,2022-02-06 12:04:24
RS000162,TK450030038,PA005726,1,,FB0046,FL00907,2022-05-29 05:27:58,2023-03-17 16:24:12,Y,46D,0.0,28.45,44.12,0.0,284.49,357.06,False,,,2022-11-26 05:57:54,2022-01-06 14:27:37
RS000163,TK711958458,PA006792,1,PR0004,FB0017,FL00061,2022-02-03 02:08:04,2023-10-14 03:40:36,Y,2F,81.47,28.45,35.93,0.0,284.49,267.4,False,,,2022-06-16 19:51:27,2022-11-05 02:17:50
RS000164,TK583446122,PA004064,2,,FB0025,FL00229,2022-02-19 12:08:42,2023-08-27 00:01:17,Y,33E,0.0,28.45,11.8,0.0,284.49,324.74,False,,,2022-06-13 01:50:46,2022-04-16 02:01:40
RS000165,TK901210596,PA005382,2,,FB0016,FL00908,2022-03-09 02:19:43,2023-07-13 22:37:31,Y,21C,0.0,28.45,25.36,0.0,284.49,338.3,False,,,2022-10-26 08:25:06,2022-03-20 20:49:11
RS000166,TK332791671,PA003549,1,,FB0002,FL00598,2022-05-25 02:08:49,2023-04-01 05:39:30,Y,44B,0.0,28.45,14.55,0.0,284.49,327.49,False,,,2022-04-11 19:33:14,2022-02-14 12:54:16
RS000167,TK183620172,PA006578,1,PR0005,FB0050,FL00847,2022-04-06 18:22:36,2023-01-30 23:10:03,Y,13D,75.01,28.45,42.78,0.0,284.49,280.71000000000004,False,,,2022-05-20 03:14:16,2022-06-21 06:58:43
RS000168,TK617280865,PA002930,2,,FB0005,FL00328,2022-12-01 09:24:19,2023-10-25 08:32:38,Y,28A,0.0,28.45,26.64,0.0,284.49,339.58,False,,,2022-10-22 15:54:30,2022-12-03 16:35:30
RS000169,TK379279307,PA002760,2,PR0002,FB0024,FL00885,2022-08-17 05:44:45,2023-10-17 09:11:46,Y,38F,80.83,28.45,10.56,0.0,284.49,242.67000000000002,False,,,2022-09-13 07:09:08,2022-02-05 09:13:42
RS000170,TK363095777,PA001702,1,PR0015,FB0017,FL00892,2022-03-16 16:48:00,2023-05-22 00:10:07,Y,4E,15.21,28.45,45.26,0.0,284.49,342.99,False,,,2022-09-17 09:09:33,2022-03-20 07:06:26
RS000171,TK396048426,PA001078,1,PR0009,FB0033,FL00517,2022-05-27 08:26:56,2023-12-25 21:40:11,Y,49E,21.68,28.45,15.41,0.0,284.49,306.67,False,,,2022-12-31 11:35:29,2022-05-08 17:53:00
RS000172,TK602411528,PA006565,2,,FB0031,FL00661,2022-01-13 01:24:11,2023-06-05 14:24:11,Y,40D,0.0,28.45,28.98,0.0,284.49,341.92,False,,,2022-02-17 07:00:48,2022-05-25 04:23:46
RS000173,TK604142190,PA000080,2,PR0005,FB0002,FL00652,2022-01-14 16:43:24,2023-08-10 22:09:32,Y,33F,83.92,28.45,33.07,56.9,284.49,262.09,True,Schedule change,2023-01-08 23:31:01,2022-10-17 19:46:38,2022-08-09 09:53:00
RS000174,TK610288806,PA009303,2,,FB0016,FL00873,2022-02-03 20:58:47,2023-07-02 04:48:23,Y,2A,0.0,28.45,22.44,0.0,284.49,335.38,False,,,2022-07-15 15:39:14,2022-03-06 11:53:44
RS000175,TK132158670,PA002096,1,,FB0047,FL00714,2022-07-28 04:05:24,2023-02-13 23:32:49,Y,33C,0.0,28.45,24.42,0.0,284.49,337.36,False,,,2022-07-04 00:42:50,2022-06-17 01:15:04
RS000176,TK323434175,PA003646,1,,FB0026,FL00412,2022-10-19 06:20:49,2023-03-10 08:22:33,Y,34B,0.0,28.45,36.94,0.0,284.49,349.88,False,,,2022-05-10 01:35:03,2022-07-25 18:14:58
RS000177,TK597993639,PA008630,1,PR0015,FB0008,FL00255,2022-11-25 14:37:55,2023-08-31 10:58:33,Y,32E,11.38,28.45,11.15,0.0,284.49,312.71,False,,,2022-09-20 07:12:00,2022-09-22 23:02:01
RS000178,TK833357394,PA000573,1,,FB0008,FL00332,2022-08-08 11:22:39,2023-09-13 08:28:11,Y,28F,0.0,28.45,41.31,0.0,284.49,354.25,False,,,2022-05-13 23:01:52,2022-09-03 11:48:50
RS000179,TK717377566,PA005983,2,,FB0037,FL00497,2022-10-05 04:07:05,2023-02-21 01:57:54,Y,46D,0.0,28.45,30.94,0.0,284.49,343.88,False,,,2022-03-15 16:44:22,2022-12-22 09:08:02
RS000180,TK127264951,PA002549,1,PR0020,FB0048,FL00174,2022-04-17 20:31:20,2023-02-13 15:44:11,Y,29D,79.33,28.45,43.2,0.0,284.49,276.81,False,,,2022-07-28 04:14:58,2022-09-21 13:45:37
RS000181,TK947339740,PA009278,2,,FB0048,FL00752,2022-11-24 09:50:21,2023-11-03 05:25:35,Y,41F,0.0,28.45,27.85,0.0,284.49,340.79,False,,,2022-09-27 12:48:14,2022-08-14 09:30:02
RS000182,TK997440419,PA002719,1,PR0017,FB0007,FL00174,2022-03-08 03:53:38,2023-07-16 04:57:28,Y,2C,20.89,28.45,32.95,0.0,284.49,325.0,False,,,2022-08-10 23:20:43,2022-01-09 20:33:21
RS000183,TK136833075,PA000559,2,,FB0034,FL00758,2022-08-22 01:46:38,2023-03-09 11:36:32,Y,35E,0.0,28.45,32.81,0.0,284.49,345.75,False,,,2022-10-11 21:38:32,2022-09-11 11:04:29
RS000184,TK379130178,PA006515,2,,FB0022,FL00010,2022-06-28 20:29:31,2023-03-02 22:56:04,Y,3A,0.0,28.45,40.28,0.0,284.49,353.22,False,,,2022-04-18 02:54:30,2022-02-08 20:35:45
RS000185,TK482175304,PA002480,1,,FB0017,FL00212,2022-04-02 14:46:59,2023-10-20 13:28:45,Y,5E,0.0,28.45,34.22,56.9,284.49,347.15999999999997,True,Schedule change,2023-09-10 12:03:41,2022-05-20 00:55:43,2022-08-23 00:53:18
RS000186,TK730343669,PA008627,1,,FB0002,FL00340,2022-08-05 03:04:12,2023-07-31 11:09:04,Y,32B,0.0,28.45,20.93,0.0,284.49,333.87,False,,,2022-03-20 02:06:51,2022-07-23 03:14:53
RS000187,TK891521645,PA008815,1,,FB0043,FL00309,2022-12-31 06:53:49,2023-11-20 06:44:55,Y,11B,0.0,28.45,42.98,0.0,284.49,355.92,False,,,2022-06-21 13:43:21,2022-12-27 01:18:16
RS000188,TK138429988,PA001412,2,PR0006,FB0039,FL00398,2022-01-17 01:57:44,2023-01-23 06:22:48,Y,44F,93.15,28.45,31.99,0.0,284.49,251.78,False,,,2022-03-15 15:24:08,2022-10-26 17:41:10
RS000189,TK182413468,PA001476,2,,FB0006,FL00382,2022-07-15 19:23:17,2023-12-17 15:47:42,Y,37B,0.0,28.45,46.48,0.0,284.49,359.42,False,,,2022-11-29 19:09:11,2022-05-14 04:49:40
RS000190,TK207655471,PA004650,2,,FB0001,FL00195,2022-07-06 16:09:33,2023-06-02 16:40:04,Y,21E,0.0,28.45,10.54,0.0,284.49,323.48,False,,,2022-04-11 07:02:35,2022-06-20 01:51:07
RS000191,TK116735054,PA005656,1,,FB0047,FL00956,2022-01-13 21:46:42,2023-06-16 07:18:36,Y,10C,0.0,28.45,39.33,0.0,284.49,352.27,False,,,2022-12-04 20:47:33,2022-03-14 20:02:58
RS000192,TK458095776,PA001344,1,,FB0032,FL00940,2022-02-09 12:30:00,2023-10-28 02:22:25,Y,7B,0.0,28.45,41.96,0.0,284.49,354.9,False,,,2022-10-18 09:37:20,2022-06-03 17:13:07
RS000193,TK402872317,PA004303,1,PR0007,FB0036,FL00553,2022-02-07 09:04:14,2023-07-18 00:05:16,Y,24C,11.59,28.45,22.08,0.0,284.49,323.43,False,,,2022-09-09 19:49:49,2022-08-31 21:06:23
RS000194,TK796063105,PA007743,2,,FB0015,FL00287,2022-10-01 22:30:49,2023-03-10 14:41:43,Y,15C,0.0,28.45,24.01,0.0,284.49,336.95,False,,,2022-09-21 10:55:09,2022-12-11 21:15:45
RS000195,TK965781911,PA003613,1,,FB0040,FL00423,2022-03-16 17:47:16,2023-06-30 13:08:31,Y,6C,0.0,28.45,14.29,0.0,284.49,327.23,False,,,2022-03-18 19:45:45,2022-11-05 17:29:13
RS000196,TK688378207,PA000985,1,,FB0037,FL00642,2022-12-28 23:12:40,2023-03-14 07:18:23,Y,29D,0.0,28.45,17.63,0.0,284.49,330.57,False,,,2022-11-18 16:03:49,2022-01-27 16:40:09
RS000197,TK366880884,PA004711,2,PR0011,FB0018,FL00170,2022-01-10 08:41:34,2023-02-05 03:02:56,Y,25C,56.97,28.45,36.29,0.0,284.49,292.26,False,,,2022-10-04 09:33:55,2022-02-08 00:44:34
RS000198,TK680896741,PA001101,1,PR0005,FB0024,FL00974,2022-08-20 17:05:04,2023-10-26 03:00:51,Y,12D,83.03,28.45,34.68,0.0,284.49,264.59000000000003,False,,,2022-10-10 05:19:28,2022-08-24 18:51:18
RS000199,TK272884027,PA005492,1,PR0003,FB0032,FL00086,2022-04-22 16:49:10,2023-05-10 16:03:43,Y,1B,11.81,28.45,39.25,0.0,284.49,340.38,False,,,2022-06-30 01:45:46,2022-10-23 15:40:29
RS000200,TK919512668,PA003159,1,PR0013,FB0046,FL00994,2022-05-07 16:04:06,2023-04-26 09:02:10,Y,43C,51.03,28.45,38.25,0.0,284.49,300.15999999999997,False,,,2022-03-15 04:52:37,2022-10-21 17:30:57
RS000201,TK450169754,PA000916,2,,FB0028,FL00883,2022-06-19 10:05:28,2023-01-22 01:51:26,Y,25E,0.0,28.45,29.75,56.9,284.49,342.69,True,Schedule change,2023-01-22 06:39:33,2022-10-05 16:40:47,2022-06-02 14:17:15
RS000202,TK942997107,PA003302,2,,FB0045,FL00171,2022-02-28 01:34:36,2023-12-06 21:58:39,Y,48D,0.0,28.45,31.59,0.0,284.49,344.53,False,,,2022-06-12 07:32:21,2022-05-08 13:07:47
RS000203,TK990317631,PA002202,1,PR0012,FB0008,FL00883,2022-02-04 06:38:03,2023-08-03 20:47:02,Y,16E,51.9,28.45,39.23,0.0,284.49,300.27000000000004,False,,,2022-04-04 06:34:26,2022-10-24 16:35:01
RS000204,TK568436896,PA003334,2,,FB0011,FL00804,2022-10-09 11:43:03,2023-09-03 18:30:10,Y,40A,0.0,28.45,16.86,0.0,284.49,329.8,False,,,2022-11-23 09:26:52,2022-02-11 17:45:40
RS000205,TK750193991,PA005451,2,,FB0039,FL00851,2022-04-10 01:38:56,2023-06-03 12:40:09,Y,40F,0.0,28.45,48.31,0.0,284.49,361.25,False,,,2022-03-10 06:01:59,2022-11-15 21:11:56
RS000206,TK910147474,PA001369,2,,FB0019,FL00278,2022-06-12 02:05:26,2023-08-23 19:20:21,Y,40F,0.0,28.45,22.16,0.0,284.49,335.1,False,,,2022-12-28 08:48:58,2022-06-15 07:20:52
RS000207,TK729695846,PA001440,2,,FB0027,FL00393,2022-03-24 13:36:11,2023-09-28 04:00:53,Y,23C,0.0,28.45,45.51,0.0,284.49,358.45,False,,,2022-09-06 18:30:06,2022-07-07 03:57:29
RS000208,TK652837459,PA007889,1,PR0013,FB0040,FL00484,2022-07-31 01:52:12,2023-06-18 00:06:26,Y,48A,48.9,28.45,47.13,0.0,284.49,311.17,False,,,2022-02-02 04:16:54,2022-02-18 22:21:43
RS000209,TK972641415,PA007095,2,,FB0011,FL00950,2022-01-04 11:16:56,2023-12-12 22:42:35,Y,6C,0.0,28.45,43.27,56.9,284.49,356.21,True,Found better price,2023-04-07 23:19:39,2022-10-29 04:15:41,2022-11-04 09:58:28
RS000210,TK721937894,PA002235,2,,FB0041,FL00645,2022-03-27 04:51:00,2023-07-20 07:49:39,Y,19A,0.0,28.45,16.17,0.0,284.49,329.11,False,,,2022-04-08 18:55:12,2022-02-24 09:39:57
RS000211,TK399672409,PA001276,1,PR0008,FB0037,FL00080,2022-07-21 00:20:28,2023-07-23 17:28:21,Y,46A,85.79,28.45,28.94,0.0,284.49,256.09,False,,,2022-09-28 06:36:17,2022-07-15 16:50:02
RS000212,TK807936371,PA007529,1,PR0018,FB0024,FL00817,2022-07-10 01:43:22,2023-05-07 09:53:03,Y,32E,28.37,28.45,29.84,0.0,284.49,314.40999999999997,False,,,2022-07-13 01:17:34,2022-04-01 05:16:46
RS000213,TK245289026,PA005378,2,PR0013,FB0037,FL00775,2022-12-26 13:46:31,2023-09-11 13:59:25,Y,33B,69.72,28.45,16.51,0.0,284.49,259.73,False,,,2022-06-01 20:51:56,2022-03-16 04:12:52
RS000214,TK615822571,PA003625,1,,FB0020,FL00209,2022-02-13 09:37:08,2023-08-13 18:54:01,Y,23A,0.0,28.45,26.52,0.0,284.49,339.46,False,,,2022-08-06 17:37:24,2022-01-09 16:10:27
RS000215,TK317422310,PA006748,1,,FB0012,FL00826,2022-11-06 18:42:23,2023-09-16 01:13:53,Y,4A,0.0,28.45,32.54,0.0,284.49,345.48,False,,,2022-05-09 08:29:52,2022-06-18 15:44:29
RS000216,TK960626567,PA007157,1,,FB0038,FL00081,2022-11-09 04:09:17,2023-10-16 22:29:02,Y,13A,0.0,28.45,15.14,0.0,284.49,328.08,False,,,2022-07-20 16:28:14,2022-10-10 07:55:20
RS000217,TK577976992,PA008811,1,,FB0002,FL00056,2022-10-02 12:07:50,2023-10-05 23:56:14,Y,32A,0.0,28.45,42.79,0.0,284.49,355.73,False,,,2022-09-29 22:51:47,2022-10-20 21:27:44
RS000218,TK533278622,PA004025,1,,FB0003,FL00738,2022-05-23 14:53:10,2023-03-02 03:48:07,Y,31E,0.0,28.45,45.98,0.0,284.49,358.92,False,,,2022-02-28 04:48:57,2022-11-24 02:22:15
RS000219,TK107126935,PA009734,2,,FB0036,FL00198,2022-09-02 22:17:00,2023-03-10 23:36:18,Y,29A,0.0,28.45,41.68,0.0,284.49,354.62,False,,,2022-12-11 06:45:44,2022-05-15 17:55:17
RS000220,TK101302023,PA004421,1,,FB0042,FL00427,2022-10-14 03:59:51,2023-04-16 16:05:36,Y,16E,0.0,28.45,47.03,0.0,284.49,359.97,False,,,2022-05-15 05:47:44,2022-07-03 18:03:29
RS000221,TK588184192,PA007911,1,PR0019,FB0001,FL00736,2022-11-14 02:36:26,2023-03-04 11:48:16,Y,19F,75.82,28.45,26.57,0.0,284.49,263.69,False,,,2022-11-26 01:05:16,2022-12-28 16:43:26
RS000222,TK205182564,PA009326,1,,FB0013,FL00011,2022-02-12 19:53:07,2023-02-17 04:47:20,Y,4C,0.0,28.45,39.79,0.0,284.49,352.73,False,,,2022-03-23 23:07:58,2022-02-28 11:13:39
RS000223,TK947904245,PA000048,2,PR0010,FB0020,FL00995,2022-05-08 16:11:52,2023-06-17 12:53:32,Y,1E,55.46,28.45,29.77,0.0,284.49,287.25,False,,,2022-12-23 16:06:25,2022-03-02 09:54:34
RS000224,TK386126065,PA002856,1,,FB0003,FL00847,2022-09-08 10:39:32,2023-09-20 20:08:13,Y,39A,0.0,28.45,35.66,0.0,284.49,348.6,False,,,2022-02-19 22:42:33,2022-12-08 05:04:43
RS000225,TK237905438,PA004327,2,,FB0050,FL00553,2022-08-15 06:42:18,2023-06-02 05:36:27,Y,43F,0.0,28.45,31.11,0.0,284.49,344.05,False,,,2022-07-15 05:30:18,2022-04-23 19:58:05
RS000226,TK825701918,PA007688,1,,FB0023,FL00848,2022-10-26 21:54:31,2023-01-15 00:15:55,Y,37C,0.0,28.45,42.5,56.9,284.49,355.44,True,Personal reasons,2023-03-09 14:40:48,2022-03-03 17:41:17,2022-04-29 17:22:23
RS000227,TK499836107,PA002647,2,PR0006,FB0049,FL00874,2022-03-10 06:15:02,2023-05-07 13:15:08,Y,31C,23.47,28.45,39.89,0.0,284.49,329.36,False,,,2022-01-18 23:02:40,2022-08-27 16:33:43
RS000228,TK297748137,PA004025,2,,FB0006,FL00575,2022-05-29 13:15:33,2023-05-09 19:36:12,Y,41E,0.0,28.45,16.5,0.0,284.49,329.44,False,,,2022-07-20 08:11:06,2022-04-26 20:13:25
RS000229,TK329633003,PA001329,2,PR0013,FB0003,FL00955,2022-07-14 03:12:50,2023-10-23 07:51:53,Y,47C,53.2,28.45,40.53,0.0,284.49,300.27000000000004,False,,,2022-06-26 12:56:20,2022-12-30 01:52:20
RS000230,TK617907997,PA000309,1,,FB0048,FL00534,2022-12-26 19:43:19,2023-08-29 21:32:38,Y,39A,0.0,28.45,12.16,0.0,284.49,325.1,False,,,2022-05-04 18:30:18,2022-02-21 07:24:29
RS000231,TK760941607,PA003423,1,,FB0027,FL00822,2022-09-17 19:44:05,2023-08-04 16:56:07,Y,40E,0.0,28.45,27.25,0.0,284.49,340.19,False,,,2022-10-12 13:45:18,2022-08-19 20:03:05
RS000232,TK373011031,PA009391,2,,FB0043,FL00445,2022-02-25 11:08:36,2023-10-17 16:18:18,Y,3B,0.0,28.45,35.02,0.0,284.49,347.96,False,,,2022-05-11 10:21:14,2022-12-24 06:26:49
RS000233,TK690204649,PA005097,2,PR0009,FB0001,FL00464,2022-02-22 22:44:05,2023-04-23 02:41:05,Y,38F,65.37,28.45,36.29,0.0,284.49,283.86,False,,,2022-02-07 20:12:23,2022-04-06 18:52:56
